user_id,timestamp,group,experiment_day,revenue,pre_exp_revenue,purchased,hour_of_day,day_of_week,week_of_exp
100385,2024-01-02 17:14:47,control,2,1455.24,82.81,1,17,1,1
100386,2024-01-01 22:43:40,control,1,0.0,0.0,0,22,0,1
100387,2024-01-12 15:15:13,control,12,0.0,0.0,0,15,4,2
100388,2024-01-13 11:40:56,control,13,0.0,0.0,0,11,5,2
100389,2024-01-01 19:50:03,control,1,542.83,47.98,1,19,0,1
100390,2024-01-04 19:38:36,control,4,0.0,0.0,0,19,3,1
100391,2024-01-03 12:14:02,control,3,584.12,51.91,1,12,2,1
100392,2024-01-06 03:22:56,control,6,2012.75,69.42,1,3,5,1
100393,2024-01-09 09:23:33,control,9,509.04,35.66,1,9,1,2
100394,2024-01-11 01:53:43,control,11,0.0,0.0,0,1,3,2
100395,2024-01-03 12:03:40,control,3,478.07,62.39,1,12,2,1
100396,2024-01-01 15:02:51,control,1,1344.51,168.81,1,15,0,1
100397,2024-01-03 18:00:07,control,3,0.0,0.0,0,18,2,1
100398,2024-01-14 14:51:10,control,14,568.76,52.03,1,14,6,2
100399,2024-01-05 08:16:07,control,5,1475.36,86.18,1,8,4,1
100400,2024-01-14 23:20:14,control,14,999.1,149.91,1,23,6,2
100401,2024-01-11 21:12:28,control,11,495.88,29.46,1,21,3,2
100402,2024-01-05 11:39:36,control,5,0.0,0.0,0,11,4,1
100403,2024-01-14 14:32:01,control,14,0.0,0.0,0,14,6,2
100404,2024-01-07 23:46:01,control,7,768.05,105.06,1,23,6,1
100405,2024-01-08 00:14:56,control,8,0.0,0.0,0,0,0,2
100406,2024-01-05 20:29:09,control,5,0.0,0.0,0,20,4,1
100407,2024-01-03 00:20:58,control,3,452.32,28.78,1,0,2,1
100408,2024-01-06 11:10:04,control,6,0.0,0.0,0,11,5,1
100409,2024-01-01 04:40:57,control,1,292.86,47.3,1,4,0,1
100410,2024-01-03 10:33:27,control,3,0.0,0.0,0,10,2,1
100411,2024-01-04 05:09:51,control,4,0.0,0.0,0,5,3,1
100412,2024-01-06 11:35:10,control,6,0.0,0.0,0,11,5,1
100413,2024-01-02 20:17:32,control,2,1681.2,122.9,1,20,1,1
100414,2024-01-01 16:06:00,control,1,0.0,0.0,0,16,0,1
100415,2024-01-10 11:41:35,control,10,704.64,87.76,1,11,2,2
100416,2024-01-14 13:41:17,control,14,966.84,94.12,1,13,6,2
100417,2024-01-02 16:56:08,control,2,682.04,60.24,1,16,1,1
100418,2024-01-05 03:38:08,control,5,0.0,0.0,0,3,4,1
100419,2024-01-08 02:07:36,control,8,868.85,74.55,1,2,0,2
100420,2024-01-08 20:31:52,control,8,0.0,0.0,0,20,0,2
100421,2024-01-10 17:16:19,control,10,0.0,0.0,0,17,2,2
100422,2024-01-11 17:26:21,control,11,1166.61,81.91,1,17,3,2
100423,2024-01-13 13:47:18,control,13,459.63,77.68,1,13,5,2
100424,2024-01-06 20:07:26,control,6,906.01,58.0,1,20,5,1
100425,2024-01-03 19:07:28,control,3,526.35,84.51,1,19,2,1
100426,2024-01-12 18:43:42,control,12,0.0,0.0,0,18,4,2
100427,2024-01-04 17:56:02,control,4,400.72,44.83,1,17,3,1
100428,2024-01-01 08:26:02,control,1,0.0,0.0,0,8,0,1
100429,2024-01-11 00:22:36,control,11,894.93,54.11,1,0,3,2
100430,2024-01-01 12:27:37,control,1,0.0,0.0,0,12,0,1
100431,2024-01-11 08:17:55,control,11,0.0,0.0,0,8,3,2
100432,2024-01-12 13:31:13,control,12,0.0,0.0,0,13,4,2
100433,2024-01-02 20:02:07,control,2,0.0,0.0,0,20,1,1
100434,2024-01-07 01:46:07,control,7,0.0,0.0,0,1,6,1
100435,2024-01-02 17:34:52,control,2,602.2,102.16,1,17,1,1
100436,2024-01-11 13:52:41,control,11,1114.32,62.9,1,13,3,2
100437,2024-01-13 23:39:39,control,13,1230.32,67.38,1,23,5,2
100438,2024-01-12 17:14:27,control,12,739.9,71.57,1,17,4,2
100439,2024-01-06 13:35:10,control,6,0.0,0.0,0,13,5,1
100440,2024-01-14 14:58:06,control,14,1603.3,130.01,1,14,6,2
100441,2024-01-13 15:49:01,control,13,0.0,0.0,0,15,5,2
100442,2024-01-02 20:25:29,control,2,789.49,112.15,1,20,1,1
100443,2024-01-07 20:09:51,control,7,0.0,0.0,0,20,6,1
100444,2024-01-09 13:22:23,control,9,728.0,106.22,1,13,1,2
100445,2024-01-10 06:43:20,control,10,519.36,47.37,1,6,2,2
100446,2024-01-05 09:24:56,control,5,0.0,0.0,0,9,4,1
100447,2024-01-14 09:05:21,control,14,0.0,0.0,0,9,6,2
100448,2024-01-08 07:03:49,control,8,1802.73,124.83,1,7,0,2
100449,2024-01-07 13:00:20,control,7,1101.6,82.94,1,13,6,1
100450,2024-01-14 10:39:20,control,14,576.91,32.49,1,10,6,2
100451,2024-01-11 16:34:19,control,11,1071.45,83.75,1,16,3,2
100452,2024-01-07 23:43:09,control,7,0.0,0.0,0,23,6,1
100453,2024-01-01 08:21:10,control,1,0.0,0.0,0,8,0,1
100454,2024-01-09 08:34:13,control,9,596.38,31.98,1,8,1,2
100455,2024-01-08 18:32:47,control,8,832.3,73.8,1,18,0,2
100456,2024-01-10 19:16:51,control,10,727.56,49.51,1,19,2,2
100457,2024-01-09 21:00:56,control,9,0.0,0.0,0,21,1,2
100458,2024-01-12 18:30:23,control,12,503.85,44.03,1,18,4,2
100459,2024-01-02 11:34:53,control,2,0.0,0.0,0,11,1,1
100460,2024-01-11 15:07:47,control,11,926.45,99.0,1,15,3,2
100461,2024-01-02 23:09:14,control,2,1389.52,123.79,1,23,1,1
100462,2024-01-11 11:36:20,control,11,758.49,111.95,1,11,3,2
100463,2024-01-06 20:49:20,control,6,0.0,0.0,0,20,5,1
100464,2024-01-04 20:15:15,control,4,1102.04,53.92,1,20,3,1
100465,2024-01-14 12:39:14,control,14,525.74,63.6,1,12,6,2
100466,2024-01-03 07:45:57,control,3,0.0,0.0,0,7,2,1
100467,2024-01-09 08:16:13,control,9,1264.11,153.63,1,8,1,2
100468,2024-01-03 12:58:23,control,3,0.0,0.0,0,12,2,1
100469,2024-01-13 17:40:19,control,13,908.72,52.18,1,17,5,2
100470,2024-01-11 08:04:38,control,11,607.06,42.47,1,8,3,2
100471,2024-01-01 15:02:00,control,1,801.95,60.75,1,15,0,1
100472,2024-01-02 18:04:08,control,2,910.19,90.69,1,18,1,1
100473,2024-01-07 13:02:24,control,7,586.52,40.87,1,13,6,1
100474,2024-01-10 15:29:19,control,10,1420.97,140.78,1,15,2,2
100475,2024-01-11 23:40:49,control,11,999.38,65.67,1,23,3,2
100476,2024-01-12 20:35:06,control,12,502.2,17.58,1,20,4,2
100477,2024-01-09 18:34:00,control,9,1837.29,141.81,1,18,1,2
100478,2024-01-10 06:57:23,control,10,797.54,73.46,1,6,2,2
100479,2024-01-02 12:40:20,control,2,456.98,54.56,1,12,1,1
100480,2024-01-05 00:44:42,control,5,516.96,97.76,1,0,4,1
100481,2024-01-12 14:41:16,control,12,1527.5,101.68,1,14,4,2
100482,2024-01-04 12:10:20,control,4,1788.25,107.24,1,12,3,1
100483,2024-01-08 20:49:36,control,8,1221.5,105.49,1,20,0,2
100484,2024-01-07 11:34:14,control,7,1411.83,76.24,1,11,6,1
100485,2024-01-13 18:52:43,control,13,1345.67,92.86,1,18,5,2
100486,2024-01-05 16:18:21,control,5,988.62,70.05,1,16,4,1
100487,2024-01-08 10:20:18,control,8,888.74,88.71,1,10,0,2
100488,2024-01-11 17:05:22,control,11,980.77,69.96,1,17,3,2
100489,2024-01-09 11:37:16,control,9,1074.94,73.91,1,11,1,2
100490,2024-01-13 12:25:16,control,13,538.83,36.7,1,12,5,2
100491,2024-01-11 11:42:58,control,11,0.0,0.0,0,11,3,2
100492,2024-01-11 13:07:36,control,11,1506.82,201.04,1,13,3,2
100493,2024-01-09 10:38:38,control,9,0.0,0.0,0,10,1,2
100494,2024-01-03 19:05:10,control,3,658.26,75.37,1,19,2,1
100495,2024-01-06 18:37:26,control,6,0.0,0.0,0,18,5,1
100496,2024-01-02 15:56:54,control,2,562.49,77.93,1,15,1,1
100497,2024-01-02 19:28:21,control,2,411.8,76.27,1,19,1,1
100498,2024-01-02 16:40:22,control,2,1303.02,140.75,1,16,1,1
100499,2024-01-09 13:26:59,control,9,617.23,61.77,1,13,1,2
100500,2024-01-02 14:12:46,control,2,768.65,73.0,1,14,1,1
100501,2024-01-10 19:48:26,control,10,0.0,0.0,0,19,2,2
100502,2024-01-14 11:26:18,control,14,0.0,0.0,0,11,6,2
100503,2024-01-12 15:29:04,control,12,0.0,0.0,0,15,4,2
100504,2024-01-04 20:05:22,control,4,680.95,179.7,1,20,3,1
100505,2024-01-07 08:30:33,control,7,439.02,36.83,1,8,6,1
100506,2024-01-08 10:25:17,control,8,0.0,0.0,0,10,0,2
100507,2024-01-04 11:16:26,control,4,994.75,74.28,1,11,3,1
100508,2024-01-04 18:16:49,control,4,0.0,0.0,0,18,3,1
100509,2024-01-04 07:31:06,control,4,801.91,106.22,1,7,3,1
100510,2024-01-14 22:10:45,control,14,841.31,91.33,1,22,6,2
100511,2024-01-11 10:39:38,control,11,1086.44,135.4,1,10,3,2
100512,2024-01-12 18:31:39,control,12,0.0,0.0,0,18,4,2
100513,2024-01-02 13:55:27,control,2,940.43,47.3,1,13,1,1
100514,2024-01-14 10:16:19,control,14,480.45,38.34,1,10,6,2
100515,2024-01-02 11:22:24,control,2,2514.06,163.1,1,11,1,1
100516,2024-01-13 08:13:42,control,13,667.36,43.94,1,8,5,2
100517,2024-01-01 22:21:49,control,1,838.12,156.95,1,22,0,1
100518,2024-01-07 15:44:29,control,7,0.0,0.0,0,15,6,1
100519,2024-01-09 07:43:46,control,9,628.92,55.34,1,7,1,2
100520,2024-01-04 14:39:44,control,4,0.0,0.0,0,14,3,1
100521,2024-01-05 13:57:41,control,5,0.0,0.0,0,13,4,1
100522,2024-01-03 16:36:47,control,3,497.1,41.62,1,16,2,1
100523,2024-01-12 13:05:13,control,12,935.43,80.5,1,13,4,2
100524,2024-01-05 11:05:28,control,5,352.54,53.09,1,11,4,1
100525,2024-01-05 08:16:20,control,5,1728.85,231.33,1,8,4,1
100526,2024-01-09 13:49:26,control,9,1103.94,110.12,1,13,1,2
100527,2024-01-01 14:15:29,control,1,0.0,0.0,0,14,0,1
100528,2024-01-13 19:31:46,control,13,0.0,0.0,0,19,5,2
100529,2024-01-13 21:26:45,control,13,0.0,0.0,0,21,5,2
100530,2024-01-09 09:06:57,control,9,1458.81,101.41,1,9,1,2
100531,2024-01-03 07:37:07,control,3,0.0,0.0,0,7,2,1
100532,2024-01-03 04:22:09,control,3,0.0,0.0,0,4,2,1
100533,2024-01-04 23:39:57,control,4,1237.28,124.84,1,23,3,1
100534,2024-01-12 17:44:30,control,12,973.97,112.9,1,17,4,2
100535,2024-01-03 03:36:50,control,3,512.81,55.55,1,3,2,1
100536,2024-01-07 09:06:03,control,7,1213.36,185.48,1,9,6,1
100537,2024-01-02 14:48:16,control,2,455.46,48.1,1,14,1,1
100538,2024-01-08 13:32:07,control,8,432.76,33.58,1,13,0,2
100539,2024-01-01 07:06:20,control,1,420.22,66.41,1,7,0,1
100540,2024-01-02 11:09:58,control,2,0.0,0.0,0,11,1,1
100541,2024-01-01 18:36:46,control,1,0.0,0.0,0,18,0,1
100542,2024-01-03 17:27:36,control,3,798.83,102.3,1,17,2,1
100543,2024-01-03 10:40:46,control,3,0.0,0.0,0,10,2,1
100544,2024-01-12 15:12:50,control,12,0.0,0.0,0,15,4,2
100545,2024-01-01 17:56:10,control,1,556.97,32.87,1,17,0,1
100546,2024-01-07 00:13:52,control,7,570.22,66.58,1,0,6,1
100547,2024-01-08 14:37:44,control,8,395.12,29.92,1,14,0,2
100548,2024-01-08 05:22:28,control,8,602.05,55.17,1,5,0,2
100549,2024-01-10 12:43:12,control,10,0.0,0.0,0,12,2,2
100550,2024-01-14 12:41:56,control,14,998.26,81.54,1,12,6,2
100551,2024-01-06 12:15:35,control,6,1037.89,71.79,1,12,5,1
100552,2024-01-12 14:16:52,control,12,416.29,54.36,1,14,4,2
100553,2024-01-05 10:50:42,control,5,663.39,66.24,1,10,4,1
100554,2024-01-14 18:45:57,control,14,0.0,0.0,0,18,6,2
100555,2024-01-03 17:28:52,control,3,481.84,46.32,1,17,2,1
100556,2024-01-11 07:18:01,control,11,930.22,76.52,1,7,3,2
100557,2024-01-10 20:56:45,control,10,800.57,92.52,1,20,2,2
100558,2024-01-08 18:52:42,control,8,1270.05,87.62,1,18,0,2
100559,2024-01-12 21:58:48,control,12,874.9,83.39,1,21,4,2
100560,2024-01-08 12:16:06,control,8,622.92,75.27,1,12,0,2
100561,2024-01-01 14:36:27,control,1,786.2,104.13,1,14,0,1
100562,2024-01-07 21:40:33,control,7,791.59,38.21,1,21,6,1
100563,2024-01-03 12:59:00,control,3,0.0,0.0,0,12,2,1
100564,2024-01-13 10:44:35,control,13,411.36,61.87,1,10,5,2
100565,2024-01-04 07:32:46,control,4,1362.42,62.22,1,7,3,1
100566,2024-01-12 13:29:22,control,12,0.0,0.0,0,13,4,2
100567,2024-01-04 11:47:39,control,4,0.0,0.0,0,11,3,1
100568,2024-01-09 16:07:54,control,9,662.12,87.42,1,16,1,2
100569,2024-01-08 23:56:03,control,8,685.95,97.95,1,23,0,2
100570,2024-01-12 11:11:57,control,12,443.84,74.01,1,11,4,2
100571,2024-01-06 19:51:51,control,6,318.46,45.47,1,19,5,1
100572,2024-01-04 22:50:43,control,4,0.0,0.0,0,22,3,1
100573,2024-01-01 16:32:57,control,1,645.12,45.68,1,16,0,1
100574,2024-01-06 15:07:44,control,6,0.0,0.0,0,15,5,1
100575,2024-01-03 13:47:07,control,3,0.0,0.0,0,13,2,1
100576,2024-01-10 16:01:02,control,10,1312.28,110.08,1,16,2,2
100577,2024-01-08 07:58:51,control,8,0.0,0.0,0,7,0,2
100578,2024-01-13 12:13:55,control,13,718.24,56.14,1,12,5,2
100579,2024-01-02 10:09:42,control,2,0.0,0.0,0,10,1,1
100580,2024-01-02 07:21:21,control,2,1064.78,143.75,1,7,1,1
100581,2024-01-12 16:02:31,control,12,816.01,98.23,1,16,4,2
100582,2024-01-02 11:51:55,control,2,929.22,118.08,1,11,1,1
100583,2024-01-01 17:27:33,control,1,1883.57,134.62,1,17,0,1
100584,2024-01-06 15:46:30,control,6,518.27,38.26,1,15,5,1
100585,2024-01-14 15:05:02,control,14,0.0,0.0,0,15,6,2
100586,2024-01-10 15:37:58,control,10,465.74,60.77,1,15,2,2
100587,2024-01-02 09:18:07,control,2,956.41,98.06,1,9,1,1
100588,2024-01-12 17:16:33,control,12,771.7,145.51,1,17,4,2
100589,2024-01-12 19:26:28,control,12,431.74,65.01,1,19,4,2
100590,2024-01-07 17:49:35,control,7,392.46,59.95,1,17,6,1
100591,2024-01-13 15:17:29,control,13,0.0,0.0,0,15,5,2
100592,2024-01-12 16:28:40,control,12,425.64,34.02,1,16,4,2
100593,2024-01-14 17:08:08,control,14,971.99,78.15,1,17,6,2
100594,2024-01-05 11:45:14,control,5,628.74,40.65,1,11,4,1
100595,2024-01-12 05:28:50,control,12,568.44,149.84,1,5,4,2
100596,2024-01-13 20:23:20,control,13,534.64,150.09,1,20,5,2
100597,2024-01-11 21:54:16,control,11,0.0,0.0,0,21,3,2
100598,2024-01-09 18:56:50,control,9,777.38,104.45,1,18,1,2
100599,2024-01-09 23:52:27,control,9,0.0,0.0,0,23,1,2
100600,2024-01-09 15:04:17,control,9,828.98,118.8,1,15,1,2
100601,2024-01-10 11:41:08,control,10,736.76,82.94,1,11,2,2
100602,2024-01-11 08:19:06,control,11,0.0,0.0,0,8,3,2
100603,2024-01-12 20:26:44,control,12,0.0,0.0,0,20,4,2
100604,2024-01-12 13:33:15,control,12,0.0,0.0,0,13,4,2
100605,2024-01-08 12:07:07,control,8,0.0,0.0,0,12,0,2
100606,2024-01-05 12:33:21,control,5,0.0,0.0,0,12,4,1
100607,2024-01-08 04:46:43,control,8,0.0,0.0,0,4,0,2
100608,2024-01-14 12:54:23,control,14,797.86,84.5,1,12,6,2
100609,2024-01-13 00:08:39,control,13,0.0,0.0,0,0,5,2
100610,2024-01-12 16:07:21,control,12,1258.87,66.42,1,16,4,2
100611,2024-01-07 11:30:02,control,7,659.72,84.43,1,11,6,1
100612,2024-01-11 23:28:13,control,11,0.0,0.0,0,23,3,2
100613,2024-01-06 09:23:24,control,6,0.0,0.0,0,9,5,1
100614,2024-01-10 14:33:05,control,10,0.0,0.0,0,14,2,2
100615,2024-01-08 18:54:15,control,8,1471.24,100.43,1,18,0,2
100616,2024-01-04 11:55:56,control,4,0.0,0.0,0,11,3,1
100617,2024-01-04 17:31:54,control,4,0.0,0.0,0,17,3,1
100618,2024-01-01 20:32:26,control,1,778.87,124.94,1,20,0,1
100619,2024-01-02 22:57:43,control,2,816.25,87.94,1,22,1,1
100620,2024-01-12 18:07:43,control,12,512.84,65.34,1,18,4,2
100621,2024-01-07 16:34:00,control,7,0.0,0.0,0,16,6,1
100622,2024-01-05 19:15:18,control,5,839.31,104.9,1,19,4,1
100623,2024-01-06 20:04:29,control,6,0.0,0.0,0,20,5,1
100624,2024-01-09 11:00:13,control,9,420.69,56.99,1,11,1,2
100625,2024-01-08 11:30:13,control,8,0.0,0.0,0,11,0,2
100626,2024-01-05 17:38:51,control,5,314.55,38.28,1,17,4,1
100627,2024-01-02 13:07:53,control,2,0.0,0.0,0,13,1,1
100628,2024-01-03 11:00:28,control,3,585.71,59.54,1,11,2,1
100629,2024-01-09 18:59:03,control,9,871.44,55.82,1,18,1,2
100630,2024-01-11 14:32:46,control,11,0.0,0.0,0,14,3,2
100631,2024-01-05 14:02:18,control,5,0.0,0.0,0,14,4,1
100632,2024-01-07 01:47:21,control,7,0.0,0.0,0,1,6,1
100633,2024-01-06 07:29:59,control,6,1030.27,97.76,1,7,5,1
100634,2024-01-03 13:27:34,control,3,1289.29,88.09,1,13,2,1
100635,2024-01-10 14:24:35,control,10,1815.31,139.24,1,14,2,2
100636,2024-01-04 07:06:35,control,4,541.29,55.93,1,7,3,1
100637,2024-01-01 14:36:51,control,1,0.0,0.0,0,14,0,1
100638,2024-01-12 02:21:52,control,12,0.0,0.0,0,2,4,2
100639,2024-01-01 17:06:23,control,1,0.0,0.0,0,17,0,1
100640,2024-01-10 09:24:11,control,10,0.0,0.0,0,9,2,2
100641,2024-01-13 19:53:34,control,13,0.0,0.0,0,19,5,2
100642,2024-01-01 15:13:51,control,1,0.0,0.0,0,15,0,1
100643,2024-01-07 17:35:09,control,7,1625.45,143.89,1,17,6,1
100644,2024-01-11 18:49:02,control,11,455.75,62.25,1,18,3,2
100645,2024-01-05 14:19:45,control,5,1050.29,98.42,1,14,4,1
100646,2024-01-07 10:43:37,control,7,0.0,0.0,0,10,6,1
100647,2024-01-08 11:54:21,control,8,364.31,54.88,1,11,0,2
100648,2024-01-14 10:43:32,control,14,516.83,42.4,1,10,6,2
100649,2024-01-08 17:22:20,control,8,0.0,0.0,0,17,0,2
100650,2024-01-07 20:23:20,control,7,992.17,118.65,1,20,6,1
100651,2024-01-10 03:16:09,control,10,641.92,38.36,1,3,2,2
100652,2024-01-03 19:59:30,control,3,0.0,0.0,0,19,2,1
100653,2024-01-05 20:21:49,control,5,0.0,0.0,0,20,4,1
100654,2024-01-08 17:49:14,control,8,2260.0,184.51,1,17,0,2
100655,2024-01-08 10:59:40,control,8,0.0,0.0,0,10,0,2
100656,2024-01-11 17:28:16,control,11,962.21,114.61,1,17,3,2
100657,2024-01-09 20:39:37,control,9,0.0,0.0,0,20,1,2
100658,2024-01-02 00:20:56,control,2,561.71,92.54,1,0,1,1
100659,2024-01-01 14:19:14,control,1,1863.07,154.47,1,14,0,1
100660,2024-01-03 11:22:39,control,3,311.11,56.05,1,11,2,1
100661,2024-01-11 06:55:26,control,11,868.05,55.06,1,6,3,2
100662,2024-01-01 11:48:34,control,1,0.0,0.0,0,11,0,1
100663,2024-01-03 20:00:28,control,3,630.63,78.7,1,20,2,1
100664,2024-01-12 19:55:08,control,12,565.53,48.77,1,19,4,2
100665,2024-01-10 17:27:07,control,10,480.67,68.31,1,17,2,2
100666,2024-01-08 16:19:25,control,8,0.0,0.0,0,16,0,2
100667,2024-01-01 14:45:03,control,1,0.0,0.0,0,14,0,1
100668,2024-01-13 20:45:49,control,13,0.0,0.0,0,20,5,2
100669,2024-01-02 20:23:11,control,2,730.56,128.2,1,20,1,1
100670,2024-01-14 08:02:37,control,14,403.71,34.47,1,8,6,2
100671,2024-01-09 14:25:53,control,9,1545.76,89.46,1,14,1,2
100672,2024-01-10 20:11:29,control,10,577.19,94.39,1,20,2,2
100673,2024-01-02 07:57:07,control,2,0.0,0.0,0,7,1,1
100674,2024-01-09 16:56:56,control,9,0.0,0.0,0,16,1,2
100675,2024-01-13 15:52:51,control,13,733.54,76.22,1,15,5,2
100676,2024-01-09 03:08:44,control,9,1404.48,181.71,1,3,1,2
100677,2024-01-06 12:16:38,control,6,0.0,0.0,0,12,5,1
100678,2024-01-14 13:51:54,control,14,1079.78,76.95,1,13,6,2
100679,2024-01-06 19:27:18,control,6,1267.15,77.7,1,19,5,1
100680,2024-01-02 16:09:15,control,2,1699.78,182.87,1,16,1,1
100681,2024-01-02 22:10:08,control,2,856.05,134.03,1,22,1,1
100682,2024-01-14 10:32:21,control,14,1587.52,81.18,1,10,6,2
100683,2024-01-14 10:11:01,control,14,1103.64,90.71,1,10,6,2
100684,2024-01-02 16:36:00,control,2,815.1,110.67,1,16,1,1
100685,2024-01-01 17:49:08,control,1,897.63,57.61,1,17,0,1
100686,2024-01-06 16:39:25,control,6,325.28,22.13,1,16,5,1
100687,2024-01-09 07:28:37,control,9,873.53,59.93,1,7,1,2
100688,2024-01-05 12:56:40,control,5,0.0,0.0,0,12,4,1
100689,2024-01-06 11:55:36,control,6,0.0,0.0,0,11,5,1
100690,2024-01-07 15:24:14,control,7,833.94,84.95,1,15,6,1
100691,2024-01-07 20:11:54,control,7,452.73,82.79,1,20,6,1
100692,2024-01-13 12:16:17,control,13,0.0,0.0,0,12,5,2
100693,2024-01-01 18:11:19,control,1,812.98,81.22,1,18,0,1
100694,2024-01-13 20:47:31,control,13,830.12,62.85,1,20,5,2
100695,2024-01-04 13:08:12,control,4,0.0,0.0,0,13,3,1
100696,2024-01-04 11:58:03,control,4,1159.85,92.26,1,11,3,1
100697,2024-01-14 12:19:52,control,14,0.0,0.0,0,12,6,2
100698,2024-01-01 16:50:56,control,1,936.51,36.29,1,16,0,1
100699,2024-01-02 07:56:11,control,2,0.0,0.0,0,7,1,1
100700,2024-01-02 19:41:23,control,2,701.11,55.14,1,19,1,1
100701,2024-01-09 15:01:54,control,9,1272.67,61.15,1,15,1,2
100702,2024-01-02 12:05:06,control,2,1199.26,81.49,1,12,1,1
100703,2024-01-03 09:33:13,control,3,524.98,80.9,1,9,2,1
100704,2024-01-02 19:27:29,control,2,0.0,0.0,0,19,1,1
100705,2024-01-08 21:49:24,control,8,480.06,32.12,1,21,0,2
100706,2024-01-02 18:26:12,control,2,560.71,70.43,1,18,1,1
100707,2024-01-05 18:58:20,control,5,0.0,0.0,0,18,4,1
100708,2024-01-07 15:54:43,control,7,0.0,0.0,0,15,6,1
100709,2024-01-07 12:34:15,control,7,1024.47,94.68,1,12,6,1
100710,2024-01-10 12:14:12,control,10,527.99,56.44,1,12,2,2
100711,2024-01-08 07:36:15,control,8,0.0,0.0,0,7,0,2
100712,2024-01-14 14:07:52,control,14,0.0,0.0,0,14,6,2
100713,2024-01-11 16:40:41,control,11,0.0,0.0,0,16,3,2
100714,2024-01-13 21:09:34,control,13,0.0,0.0,0,21,5,2
100715,2024-01-07 13:54:59,control,7,0.0,0.0,0,13,6,1
100716,2024-01-03 16:12:51,control,3,513.16,44.53,1,16,2,1
100717,2024-01-07 21:21:48,control,7,447.8,50.31,1,21,6,1
100718,2024-01-04 07:11:53,control,4,975.89,108.91,1,7,3,1
100719,2024-01-09 16:03:55,control,9,0.0,0.0,0,16,1,2
100720,2024-01-08 19:36:04,control,8,0.0,0.0,0,19,0,2
100721,2024-01-10 16:55:25,control,10,1382.66,183.12,1,16,2,2
100722,2024-01-12 19:56:05,control,12,1420.28,79.76,1,19,4,2
100723,2024-01-02 16:13:49,control,2,353.04,53.83,1,16,1,1
100724,2024-01-11 20:40:52,control,11,0.0,0.0,0,20,3,2
100725,2024-01-02 15:20:48,control,2,846.81,60.7,1,15,1,1
100726,2024-01-12 13:23:57,control,12,614.17,83.3,1,13,4,2
100727,2024-01-02 05:28:12,control,2,888.17,94.05,1,5,1,1
100728,2024-01-07 20:01:58,control,7,340.06,20.07,1,20,6,1
100729,2024-01-03 13:48:38,control,3,1509.65,90.78,1,13,2,1
100730,2024-01-07 13:24:38,control,7,969.41,54.68,1,13,6,1
100731,2024-01-06 20:39:08,control,6,508.58,46.44,1,20,5,1
100732,2024-01-09 17:30:20,control,9,579.63,55.68,1,17,1,2
100733,2024-01-11 20:10:19,control,11,343.77,40.7,1,20,3,2
100734,2024-01-08 11:20:06,control,8,658.04,78.3,1,11,0,2
100735,2024-01-10 09:32:01,control,10,608.13,67.3,1,9,2,2
100736,2024-01-14 19:36:08,control,14,0.0,0.0,0,19,6,2
100737,2024-01-05 16:06:08,control,5,1095.57,110.07,1,16,4,1
100738,2024-01-11 08:02:44,control,11,1384.05,153.37,1,8,3,2
100739,2024-01-13 13:51:04,control,13,752.36,54.25,1,13,5,2
100740,2024-01-12 10:33:01,control,12,660.6,58.57,1,10,4,2
100741,2024-01-11 16:12:38,control,11,933.85,48.82,1,16,3,2
100742,2024-01-09 21:11:28,control,9,755.08,52.9,1,21,1,2
100743,2024-01-04 18:53:59,control,4,0.0,0.0,0,18,3,1
100744,2024-01-14 18:43:05,control,14,561.69,79.36,1,18,6,2
100745,2024-01-06 02:22:06,control,6,663.45,79.79,1,2,5,1
100746,2024-01-08 10:49:05,control,8,855.78,98.35,1,10,0,2
100747,2024-01-05 09:39:06,control,5,765.38,137.43,1,9,4,1
100748,2024-01-05 09:10:25,control,5,840.78,91.94,1,9,4,1
100749,2024-01-12 20:52:54,control,12,0.0,0.0,0,20,4,2
100750,2024-01-14 10:59:45,control,14,0.0,0.0,0,10,6,2
100751,2024-01-04 20:35:04,control,4,763.27,82.76,1,20,3,1
100752,2024-01-08 11:42:25,control,8,2512.72,197.15,1,11,0,2
100753,2024-01-14 02:32:19,control,14,635.77,120.71,1,2,6,2
100754,2024-01-08 18:29:03,control,8,886.42,59.78,1,18,0,2
100755,2024-01-07 03:08:08,control,7,0.0,0.0,0,3,6,1
100756,2024-01-12 18:28:36,control,12,834.41,43.98,1,18,4,2
100757,2024-01-06 08:47:43,control,6,738.34,93.41,1,8,5,1
100758,2024-01-02 18:58:53,control,2,0.0,0.0,0,18,1,1
100759,2024-01-04 16:02:10,control,4,1556.67,75.16,1,16,3,1
100760,2024-01-03 11:08:08,control,3,443.3,65.06,1,11,2,1
100761,2024-01-08 17:48:20,control,8,0.0,0.0,0,17,0,2
100762,2024-01-14 06:53:10,control,14,610.74,49.71,1,6,6,2
100763,2024-01-14 02:32:34,control,14,697.51,52.74,1,2,6,2
100764,2024-01-06 01:13:23,control,6,391.69,47.84,1,1,5,1
100765,2024-01-11 22:10:52,control,11,0.0,0.0,0,22,3,2
100766,2024-01-09 13:51:32,control,9,669.26,25.28,1,13,1,2
100767,2024-01-07 17:04:05,control,7,431.85,32.62,1,17,6,1
100768,2024-01-02 23:00:57,control,2,1368.55,120.57,1,23,1,1
100769,2024-01-10 18:21:17,control,10,602.07,105.37,1,18,2,2
